,Euler | fixed step | 0.01,Euler | adapt step | 0.01,Runge-Kutta | fixed step | 0.01,Runge-Kutta | adapt step | 0.01
77,-0.7660477068553553,-0.6791725083388852,0.1780049093511902,
78,-0.7610181473054364,-0.7427273890609366,0.15146703999049718,
79,-0.755249106754107,-0.8066705241536867,0.12167345246062355,
80,-0.7487407881007516,-0.865465064882058,0.08735541307575828,
81,-0.7414934469309992,-0.9156647856899649,0.04658705624596109,
82,-0.7335073979987395,-0.9569553339746338,-0.0023978019629819075,
83,-0.7247830210985756,-0.9899146778453665,-0.052809248056037775,
84,-0.7153207663948861,-1.0149762103849542,-0.08661495775995073,
85,-0.7051211592651829,-1.0323317541343922,-0.10349250847780413,
86,-0.6941848047081747,-1.0420121308047152,-0.111713275694017,
87,-0.6825123913606987,-1.0439599813506828,-0.115639039790349,
88,-0.6701046951623093,-1.0380792790515936,-0.11726776868396335,
